City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
113,Takapau,NZ,-40.0333,176.35,277.7,91,98,5.51,light rain
114,Goundam,ML,16.4145,-3.6708,301.39,57,91,4.59,overcast clouds
115,Castro,BR,-24.7911,-50.0119,284.96,79,5,1.36,clear sky
116,Ashington,GB,50.9331,-0.3909,288.77,65,100,3.13,moderate rain
117,Kuybyshevo,RU,47.8123,38.9073,299.3,63,77,2.04,broken clouds
118,Galesong,ID,-5.3166,119.3661,305.16,64,34,4.52,scattered clouds
119,Xai-Xai,MZ,-25.0519,33.6442,289.06,77,0,4.7,clear sky
120,Hofn,IS,64.2539,-15.2082,285.11,83,12,0.7,few clouds
121,Ranong,TH,9.9658,98.6348,302.76,73,79,4.43,broken clouds
122,Villazon,BO,-22.0866,-65.5942,278.26,16,4,1.74,clear sky
123,Port Moresby,PG,-9.4431,147.1797,300.45,74,69,8.19,broken clouds
124,Kungurtug,RU,50.5994,97.5228,295.19,40,45,0.82,scattered clouds
125,Pisco,PE,-13.7,-76.2167,289.18,82,90,1.03,overcast clouds
126,Kasongo-Lunda,CD,-6.4667,16.8167,291.21,81,60,1.01,broken clouds
127,Plettenberg Bay,ZA,-34.0527,23.3716,285.27,87,100,8.49,light rain
128,Tuktoyaktuk,CA,69.4541,-133.0374,282.15,81,90,3.09,overcast clouds
129,East London,ZA,-33.0153,27.9116,288.67,47,0,4.63,clear sky
130,Tiarei,PF,-17.5333,-149.3333,300.16,77,54,6.67,broken clouds
131,Kerman,IR,30.2832,57.0788,302.07,15,20,3.09,few clouds
132,Ugoofaaru,MV,5.6667,73.0,300.94,76,87,7.74,overcast clouds
133,Fayaoue,NC,-20.65,166.5333,294.63,61,39,10.69,scattered clouds
134,Ballina,AU,-28.8667,153.5667,292.25,73,97,3.76,overcast clouds
135,Oistins,BB,13.0667,-59.5333,300.2,69,20,6.69,few clouds
136,Ilhabela,BR,-23.7781,-45.3581,292.1,69,2,1.08,clear sky
137,Ketchikan,US,55.3422,-131.6461,289.41,77,90,3.6,light rain
138,Odweyne,SO,9.4092,45.064,298.41,43,94,9.65,overcast clouds
139,Nanortalik,GL,60.1432,-45.2371,278.78,94,43,4.49,scattered clouds
140,Hilo,US,19.7297,-155.09,299.0,72,20,2.06,few clouds
141,Kahului,US,20.8947,-156.47,299.16,73,20,6.17,few clouds
142,Qaanaaq,GL,77.484,-69.3632,275.17,69,95,3.98,overcast clouds
143,Torbay,CA,47.6666,-52.7314,285.75,88,40,3.6,scattered clouds
144,Sept-Iles,CA,50.2001,-66.3821,282.62,83,0,1.54,clear sky
145,Georgetown,MY,5.4112,100.3354,306.11,62,20,2.57,few clouds
146,Bloemfontein,ZA,-29.1211,26.214,272.86,59,0,0.51,clear sky
147,Hirara,JP,24.8,125.2833,303.3,84,40,2.06,scattered clouds
148,Agutaya,PH,11.148,120.9417,301.85,76,100,3.59,overcast clouds
149,Ukwa,IN,21.9667,80.4667,301.64,66,84,3.35,broken clouds
150,Skjervoy,NO,70.0311,20.9714,290.15,79,89,7.49,overcast clouds
151,Kruisfontein,ZA,-34.0033,24.7314,285.31,79,100,10.31,light rain
152,Trebisacce,IT,39.8708,16.5312,297.79,40,39,0.81,scattered clouds
153,Port Blair,IN,11.6667,92.75,303.11,74,98,5.39,overcast clouds
154,Kampene,CD,-3.6,26.6667,293.53,84,49,0.72,scattered clouds
155,Minsk,BY,53.9,27.5667,290.01,87,72,1.12,broken clouds
156,Kisangani,CD,0.5167,25.2,295.23,78,100,0.86,overcast clouds
157,Norman Wells,CA,65.282,-126.8329,284.17,71,75,3.09,broken clouds
158,Bida,NG,9.0833,6.0167,295.39,96,99,1.08,light rain
159,Saint George,US,37.1041,-113.5841,305.9,16,1,2.68,clear sky
160,Broome,US,42.2506,-75.833,294.58,91,1,2.57,clear sky
161,Upata,VE,8.0086,-62.3989,296.59,99,100,1.13,overcast clouds
162,Christchurch,NZ,-43.5333,172.6333,278.66,85,75,0.89,broken clouds
163,Banepa,NP,27.6298,85.5214,298.33,78,75,2.57,broken clouds
164,San Cristobal,VE,7.7669,-72.225,291.33,98,97,0.85,overcast clouds
165,Bluff,NZ,-46.6,168.3333,279.71,80,100,8.51,overcast clouds
166,Champasak,LA,14.75,106.0,305.18,64,88,1.67,overcast clouds
167,Dingle,PH,10.9995,122.6711,299.8,84,100,0.98,light rain
168,Muroto,JP,33.2833,134.15,304.17,84,99,15.06,overcast clouds
169,Miri,MY,4.4148,114.0089,305.23,70,40,3.6,scattered clouds
170,Saryozek,KZ,44.3583,77.9753,306.8,14,100,6.62,overcast clouds
171,Los Llanos De Aridane,ES,28.6585,-17.9182,293.01,92,75,3.09,broken clouds
172,Berlevag,NO,70.8578,29.0864,292.04,67,0,3.6,clear sky
173,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,294.74,42,1,2.34,clear sky
174,Ozernovskiy,RU,51.5,156.5167,285.12,85,85,4.06,overcast clouds
175,Chapais,CA,49.7834,-74.8492,289.03,64,90,3.9,overcast clouds
176,Tura,IN,25.5198,90.2201,300.38,89,98,2.63,overcast clouds
177,Mahajanga,MG,-15.7167,46.3167,298.16,57,20,6.69,few clouds
178,Gambiran,ID,-6.7988,111.4951,305.04,52,30,4.35,scattered clouds
179,Cockburn Town,TC,21.4612,-71.1419,301.21,77,1,8.31,clear sky
180,Baculin,PH,7.4525,126.5842,299.7,79,100,1.38,overcast clouds
181,Korla,CN,41.7597,86.1469,304.84,22,13,4.57,few clouds
182,Abu Samrah,SY,35.3029,37.1841,299.85,54,0,6.7,clear sky
183,Altus,US,34.6381,-99.334,303.88,56,75,6.17,broken clouds
